submission_id,ANorm_drug,ANorm_food,ANorm_matrix,ANorm_superhero,BNorm_drug,BNorm_food,BNorm_matrix,BNorm_superhero,age,comments,compare_drug,compare_food,compare_matrix,compare_superhero,education,experiment_duration,experiment_end_time,experiment_start_time,feedbackTime,gender,languages,options,prolific_pid,prolific_session_id,prolific_study_id,question,response,responseTime
1982,more than 5,NA,NA,NA,more than 5,NA,NA,NA,78,I am 79 on 26 October,more,NA,NA,,Graduated High-school,1001703,1759916291806,1759915290103,NA,female,English,NA,60b94f837bfda8b1977feef0,68e62d0e39d1115192b17ebc,68e625d20d644f9679c7d1c3,NA,NA,108701
1982,NA,less than 5,NA,NA,NA,less than 5,NA,NA,78,I am 79 on 26 October,NA,fewer,NA,,Graduated High-school,1001703,1759916291806,1759915290103,NA,female,English,NA,60b94f837bfda8b1977feef0,68e62d0e39d1115192b17ebc,68e625d20d644f9679c7d1c3,NA,NA,106257
1982,NA,NA,NA,more than 5,NA,NA,NA,less than 5,78,I am 79 on 26 October,NA,NA,NA,,Graduated High-school,1001703,1759916291806,1759915290103,NA,female,English,NA,60b94f837bfda8b1977feef0,68e62d0e39d1115192b17ebc,68e625d20d644f9679c7d1c3,NA,NA,58920
1982,NA,NA,more than 5,NA,NA,NA,more than 5,NA,78,I am 79 on 26 October,NA,NA,more,,Graduated High-school,1001703,1759916291806,1759915290103,NA,female,English,NA,60b94f837bfda8b1977feef0,68e62d0e39d1115192b17ebc,68e625d20d644f9679c7d1c3,NA,NA,55661
1954,NA,NA,NA,NA,NA,NA,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,-1,male,English,Yes|No|I am not sure,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,Is it possible that Bob draws a violin card from his deck?,No,107694
1954,NA,NA,NA,NA,NA,NA,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,-1,male,English,Alice needs exactly 2 points to win.|Alice needs at least 1 point to win.,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,"In the previous question, what was the winning rule for Alice?",Alice needs at least 1 point to win.,3880
1954,NA,NA,NA,NA,NA,NA,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,-1,male,English,Yes|No|I am not sure,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,Does Alice know how many guitar cards Bob has in his deck?,No,2811
1954,NA,NA,NA,NA,NA,NA,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,I drew the party card.|Bob drew the game card.,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,I lost because ,I drew the party card.,25676
1954,NA,NA,NA,NA,NA,NA,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,I drew the violin card.|Bob drew the guitar card.,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,I won because ,I drew the violin card.,19663
1954,NA,NA,NA,NA,NA,NA,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,I drew the office worker card.|Bob drew the beer card.,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,I lost because ,I drew the office worker card.,46542
1954,NA,NA,NA,NA,NA,NA,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,I drew the math card.|Bob drew the biology card.,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,I won because ,I drew the math card.,130133
1954,NA,NA,NA,more than 5,NA,NA,NA,more than 5,38,,NA,,,same number,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,NA,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,NA,NA,217959
1954,more than 5,NA,NA,NA,more than 5,NA,NA,NA,38,,same number,,,NA,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,NA,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,NA,NA,72889
1954,NA,less than 5,NA,NA,NA,more than 5,NA,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,NA,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,NA,NA,8599
1954,NA,NA,more than 5,NA,NA,NA,less than 5,NA,38,,NA,,,NA,Graduated College,1095207,1759493334149,1759492238942,NA,male,English,NA,673f4f8fa5b4a47492e30aea,68dfb8641f9c1709651019c6,68dfb61386b52e823f7ae468,NA,NA,10736
